STATION_NAME,DATE,PRCP
DALECARLIA RESERVOIR DC US,20090104,0
DALECARLIA RESERVOIR DC US,20090105,0
DALECARLIA RESERVOIR DC US,20090106,41
DALECARLIA RESERVOIR DC US,20090107,381
DALECARLIA RESERVOIR DC US,20090108,160
DALECARLIA RESERVOIR DC US,20090109,0
DALECARLIA RESERVOIR DC US,20090110,0
DALECARLIA RESERVOIR DC US,20090111,58
DALECARLIA RESERVOIR DC US,20090112,0
DALECARLIA RESERVOIR DC US,20090113,0
DALECARLIA RESERVOIR DC US,20090114,0
DALECARLIA RESERVOIR DC US,20090115,0
DALECARLIA RESERVOIR DC US,20090116,0
DALECARLIA RESERVOIR DC US,20090117,0
DALECARLIA RESERVOIR DC US,20090118,0
DALECARLIA RESERVOIR DC US,20090119,0
DALECARLIA RESERVOIR DC US,20090120,0
DALECARLIA RESERVOIR DC US,20090121,0
DALECARLIA RESERVOIR DC US,20090122,0
DALECARLIA RESERVOIR DC US,20090123,0
DALECARLIA RESERVOIR DC US,20090124,0
DALECARLIA RESERVOIR DC US,20090125,0
DALECARLIA RESERVOIR DC US,20090126,0
DALECARLIA RESERVOIR DC US,20090127,0
DALECARLIA RESERVOIR DC US,20090128,140
DALECARLIA RESERVOIR DC US,20090129,46
DALECARLIA RESERVOIR DC US,20090130,0
DALECARLIA RESERVOIR DC US,20090131,0
DALECARLIA RESERVOIR DC US,20090201,0
DALECARLIA RESERVOIR DC US,20090202,0
DALECARLIA RESERVOIR DC US,20090203,10
DALECARLIA RESERVOIR DC US,20090204,5
DALECARLIA RESERVOIR DC US,20090205,0
DALECARLIA RESERVOIR DC US,20090206,0
DALECARLIA RESERVOIR DC US,20090207,0
DALECARLIA RESERVOIR DC US,20090208,0
DALECARLIA RESERVOIR DC US,20090209,0
DALECARLIA RESERVOIR DC US,20090210,0
DALECARLIA RESERVOIR DC US,20090211,0
DALECARLIA RESERVOIR DC US,20090212,5
DALECARLIA RESERVOIR DC US,20090213,0
DALECARLIA RESERVOIR DC US,20090214,0
DALECARLIA RESERVOIR DC US,20090215,0
DALECARLIA RESERVOIR DC US,20090216,0
DALECARLIA RESERVOIR DC US,20090217,0
DALECARLIA RESERVOIR DC US,20090218,0
DALECARLIA RESERVOIR DC US,20090219,0
DALECARLIA RESERVOIR DC US,20090220,0
DALECARLIA RESERVOIR DC US,20090221,0
DALECARLIA RESERVOIR DC US,20090222,0
DALECARLIA RESERVOIR DC US,20090223,10
DALECARLIA RESERVOIR DC US,20090224,0
DALECARLIA RESERVOIR DC US,20090225,0
DALECARLIA RESERVOIR DC US,20090226,0
DALECARLIA RESERVOIR DC US,20090227,0
DALECARLIA RESERVOIR DC US,20090228,13
DALECARLIA RESERVOIR DC US,20090301,33
DALECARLIA RESERVOIR DC US,20090302,33
DALECARLIA RESERVOIR DC US,20090303,0
DALECARLIA RESERVOIR DC US,20090304,0
DALECARLIA RESERVOIR DC US,20090305,0
DALECARLIA RESERVOIR DC US,20090306,0
DALECARLIA RESERVOIR DC US,20090307,0
DALECARLIA RESERVOIR DC US,20090308,0
DALECARLIA RESERVOIR DC US,20090309,0
DALECARLIA RESERVOIR DC US,20090310,0
DALECARLIA RESERVOIR DC US,20090311,0
DALECARLIA RESERVOIR DC US,20090312,0
DALECARLIA RESERVOIR DC US,20090313,3
DALECARLIA RESERVOIR DC US,20090314,0
DALECARLIA RESERVOIR DC US,20090315,36
DALECARLIA RESERVOIR DC US,20090316,20
DALECARLIA RESERVOIR DC US,20090317,51
DALECARLIA RESERVOIR DC US,20090318,0
DALECARLIA RESERVOIR DC US,20090319,0
DALECARLIA RESERVOIR DC US,20090320,13
DALECARLIA RESERVOIR DC US,20090321,0
DALECARLIA RESERVOIR DC US,20090322,0
DALECARLIA RESERVOIR DC US,20090323,0
DALECARLIA RESERVOIR DC US,20090324,0
DALECARLIA RESERVOIR DC US,20090325,0
DALECARLIA RESERVOIR DC US,20090326,25
DALECARLIA RESERVOIR DC US,20090327,76
DALECARLIA RESERVOIR DC US,20090328,241
DALECARLIA RESERVOIR DC US,20090329,36
DALECARLIA RESERVOIR DC US,20090330,3
DALECARLIA RESERVOIR DC US,20090331,0
DALECARLIA RESERVOIR DC US,20090401,0
DALECARLIA RESERVOIR DC US,20090402,30
DALECARLIA RESERVOIR DC US,20090403,135
DALECARLIA RESERVOIR DC US,20090404,114
DALECARLIA RESERVOIR DC US,20090405,0
DALECARLIA RESERVOIR DC US,20090406,0
DALECARLIA RESERVOIR DC US,20090407,0
DALECARLIA RESERVOIR DC US,20090408,0
DALECARLIA RESERVOIR DC US,20090409,0
DALECARLIA RESERVOIR DC US,20090410,0
DALECARLIA RESERVOIR DC US,20090411,99
DALECARLIA RESERVOIR DC US,20090412,81
DALECARLIA RESERVOIR DC US,20090413,0
DALECARLIA RESERVOIR DC US,20090414,76
DALECARLIA RESERVOIR DC US,20090415,5
DALECARLIA RESERVOIR DC US,20090416,216
DALECARLIA RESERVOIR DC US,20090417,0
DALECARLIA RESERVOIR DC US,20090418,0
DALECARLIA RESERVOIR DC US,20090419,0
DALECARLIA RESERVOIR DC US,20090420,79
DALECARLIA RESERVOIR DC US,20090421,373
DALECARLIA RESERVOIR DC US,20090422,13
DALECARLIA RESERVOIR DC US,20090423,41
DALECARLIA RESERVOIR DC US,20090424,0
DALECARLIA RESERVOIR DC US,20090425,0
DALECARLIA RESERVOIR DC US,20090426,0
DALECARLIA RESERVOIR DC US,20090427,0
DALECARLIA RESERVOIR DC US,20090428,0
DALECARLIA RESERVOIR DC US,20090429,0
DALECARLIA RESERVOIR DC US,20090430,71
DALECARLIA RESERVOIR DC US,20090501,69
DALECARLIA RESERVOIR DC US,20090502,13
DALECARLIA RESERVOIR DC US,20090503,25
DALECARLIA RESERVOIR DC US,20090504,277
DALECARLIA RESERVOIR DC US,20090505,76
DALECARLIA RESERVOIR DC US,20090506,64
DALECARLIA RESERVOIR DC US,20090507,249
DALECARLIA RESERVOIR DC US,20090508,53
DALECARLIA RESERVOIR DC US,20090509,5
DALECARLIA RESERVOIR DC US,20090510,0
DALECARLIA RESERVOIR DC US,20090511,0
DALECARLIA RESERVOIR DC US,20090512,102
DALECARLIA RESERVOIR DC US,20090513,0
DALECARLIA RESERVOIR DC US,20090514,0
DALECARLIA RESERVOIR DC US,20090515,61
DALECARLIA RESERVOIR DC US,20090516,0
DALECARLIA RESERVOIR DC US,20090517,132
DALECARLIA RESERVOIR DC US,20090518,3
DALECARLIA RESERVOIR DC US,20090519,0
DALECARLIA RESERVOIR DC US,20090520,0
DALECARLIA RESERVOIR DC US,20090521,0
DALECARLIA RESERVOIR DC US,20090522,0
DALECARLIA RESERVOIR DC US,20090523,0
DALECARLIA RESERVOIR DC US,20090524,0
DALECARLIA RESERVOIR DC US,20090525,5
DALECARLIA RESERVOIR DC US,20090526,513
DALECARLIA RESERVOIR DC US,20090527,25
DALECARLIA RESERVOIR DC US,20090528,0
DALECARLIA RESERVOIR DC US,20090529,254
DALECARLIA RESERVOIR DC US,20090530,102
DALECARLIA RESERVOIR DC US,20090531,61
DALECARLIA RESERVOIR DC US,20090601,0
DALECARLIA RESERVOIR DC US,20090602,0
DALECARLIA RESERVOIR DC US,20090603,28
DALECARLIA RESERVOIR DC US,20090604,198
DALECARLIA RESERVOIR DC US,20090605,208
DALECARLIA RESERVOIR DC US,20090606,107
DALECARLIA RESERVOIR DC US,20090607,0
DALECARLIA RESERVOIR DC US,20090608,0
DALECARLIA RESERVOIR DC US,20090609,310
DALECARLIA RESERVOIR DC US,20090610,152
DALECARLIA RESERVOIR DC US,20090611,64
DALECARLIA RESERVOIR DC US,20090612,13
DALECARLIA RESERVOIR DC US,20090613,0
DALECARLIA RESERVOIR DC US,20090614,0
DALECARLIA RESERVOIR DC US,20090615,0
DALECARLIA RESERVOIR DC US,20090616,25
DALECARLIA RESERVOIR DC US,20090617,0
DALECARLIA RESERVOIR DC US,20090618,396
DALECARLIA RESERVOIR DC US,20090619,124
DALECARLIA RESERVOIR DC US,20090620,0
DALECARLIA RESERVOIR DC US,20090621,114
DALECARLIA RESERVOIR DC US,20090622,0
DALECARLIA RESERVOIR DC US,20090623,0
DALECARLIA RESERVOIR DC US,20090624,0
DALECARLIA RESERVOIR DC US,20090625,0
DALECARLIA RESERVOIR DC US,20090626,0
DALECARLIA RESERVOIR DC US,20090627,109
DALECARLIA RESERVOIR DC US,20090628,0
DALECARLIA RESERVOIR DC US,20090629,0
DALECARLIA RESERVOIR DC US,20090630,0
DALECARLIA RESERVOIR DC US,20090701,76
DALECARLIA RESERVOIR DC US,20090702,10
DALECARLIA RESERVOIR DC US,20090703,0
DALECARLIA RESERVOIR DC US,20090704,0
DALECARLIA RESERVOIR DC US,20090705,0
DALECARLIA RESERVOIR DC US,20090706,0
DALECARLIA RESERVOIR DC US,20090707,0
DALECARLIA RESERVOIR DC US,20090708,0
DALECARLIA RESERVOIR DC US,20090709,0
DALECARLIA RESERVOIR DC US,20090710,0
DALECARLIA RESERVOIR DC US,20090711,0
DALECARLIA RESERVOIR DC US,20090712,0
DALECARLIA RESERVOIR DC US,20090713,0
DALECARLIA RESERVOIR DC US,20090714,0
DALECARLIA RESERVOIR DC US,20090715,0
DALECARLIA RESERVOIR DC US,20090716,0
DALECARLIA RESERVOIR DC US,20090717,0
DALECARLIA RESERVOIR DC US,20090718,5
DALECARLIA RESERVOIR DC US,20090719,0
DALECARLIA RESERVOIR DC US,20090720,0
DALECARLIA RESERVOIR DC US,20090721,0
DALECARLIA RESERVOIR DC US,20090722,0
DALECARLIA RESERVOIR DC US,20090723,0
DALECARLIA RESERVOIR DC US,20090724,445
DALECARLIA RESERVOIR DC US,20090725,0
DALECARLIA RESERVOIR DC US,20090726,864
DALECARLIA RESERVOIR DC US,20090727,89
DALECARLIA RESERVOIR DC US,20090728,0
DALECARLIA RESERVOIR DC US,20090729,0
DALECARLIA RESERVOIR DC US,20090730,10
DALECARLIA RESERVOIR DC US,20090731,0
DALECARLIA RESERVOIR DC US,20090801,940
DALECARLIA RESERVOIR DC US,20090802,193
DALECARLIA RESERVOIR DC US,20090803,104
DALECARLIA RESERVOIR DC US,20090804,0
DALECARLIA RESERVOIR DC US,20090805,0
DALECARLIA RESERVOIR DC US,20090806,13
DALECARLIA RESERVOIR DC US,20090807,0
DALECARLIA RESERVOIR DC US,20090808,0
DALECARLIA RESERVOIR DC US,20090809,0
DALECARLIA RESERVOIR DC US,20090810,0
DALECARLIA RESERVOIR DC US,20090811,0
DALECARLIA RESERVOIR DC US,20090812,0
DALECARLIA RESERVOIR DC US,20090813,0
DALECARLIA RESERVOIR DC US,20090814,0
DALECARLIA RESERVOIR DC US,20090815,0
DALECARLIA RESERVOIR DC US,20090816,0
DALECARLIA RESERVOIR DC US,20090817,0
DALECARLIA RESERVOIR DC US,20090818,0
DALECARLIA RESERVOIR DC US,20090819,15
DALECARLIA RESERVOIR DC US,20090820,0
DALECARLIA RESERVOIR DC US,20090821,0
DALECARLIA RESERVOIR DC US,20090822,284
DALECARLIA RESERVOIR DC US,20090823,122
DALECARLIA RESERVOIR DC US,20090824,0
DALECARLIA RESERVOIR DC US,20090825,0
DALECARLIA RESERVOIR DC US,20090826,0
DALECARLIA RESERVOIR DC US,20090827,0
DALECARLIA RESERVOIR DC US,20090828,0
DALECARLIA RESERVOIR DC US,20090829,284
DALECARLIA RESERVOIR DC US,20090830,0
DALECARLIA RESERVOIR DC US,20090831,0
DALECARLIA RESERVOIR DC US,20090901,0
DALECARLIA RESERVOIR DC US,20090902,0
DALECARLIA RESERVOIR DC US,20090903,0
DALECARLIA RESERVOIR DC US,20090904,0
DALECARLIA RESERVOIR DC US,20090905,0
DALECARLIA RESERVOIR DC US,20090906,0
DALECARLIA RESERVOIR DC US,20090907,64
DALECARLIA RESERVOIR DC US,20090908,69
DALECARLIA RESERVOIR DC US,20090909,0
DALECARLIA RESERVOIR DC US,20090910,0
DALECARLIA RESERVOIR DC US,20090911,119
DALECARLIA RESERVOIR DC US,20090912,58
DALECARLIA RESERVOIR DC US,20090913,0
DALECARLIA RESERVOIR DC US,20090914,0
DALECARLIA RESERVOIR DC US,20090915,0
DALECARLIA RESERVOIR DC US,20090916,15
DALECARLIA RESERVOIR DC US,20090917,8
DALECARLIA RESERVOIR DC US,20090918,0
DALECARLIA RESERVOIR DC US,20090919,0
DALECARLIA RESERVOIR DC US,20090920,0
DALECARLIA RESERVOIR DC US,20090921,0
DALECARLIA RESERVOIR DC US,20090922,0
DALECARLIA RESERVOIR DC US,20090923,0
DALECARLIA RESERVOIR DC US,20090924,0
DALECARLIA RESERVOIR DC US,20090925,8
DALECARLIA RESERVOIR DC US,20090926,0
DALECARLIA RESERVOIR DC US,20090927,335
DALECARLIA RESERVOIR DC US,20090928,0
DALECARLIA RESERVOIR DC US,20090929,3
DALECARLIA RESERVOIR DC US,20090930,0
DALECARLIA RESERVOIR DC US,20091001,8
DALECARLIA RESERVOIR DC US,20091002,0
DALECARLIA RESERVOIR DC US,20091003,20
DALECARLIA RESERVOIR DC US,20091004,0
DALECARLIA RESERVOIR DC US,20091005,0
DALECARLIA RESERVOIR DC US,20091006,0
DALECARLIA RESERVOIR DC US,20091007,0
DALECARLIA RESERVOIR DC US,20091008,0
DALECARLIA RESERVOIR DC US,20091009,0
DALECARLIA RESERVOIR DC US,20091010,28
DALECARLIA RESERVOIR DC US,20091011,0
DALECARLIA RESERVOIR DC US,20091012,0
DALECARLIA RESERVOIR DC US,20091013,0
DALECARLIA RESERVOIR DC US,20091014,0
DALECARLIA RESERVOIR DC US,20091015,58
DALECARLIA RESERVOIR DC US,20091016,183
DALECARLIA RESERVOIR DC US,20091017,254
DALECARLIA RESERVOIR DC US,20091018,381
DALECARLIA RESERVOIR DC US,20091019,0
DALECARLIA RESERVOIR DC US,20091020,0
DALECARLIA RESERVOIR DC US,20091021,0
DALECARLIA RESERVOIR DC US,20091022,0
DALECARLIA RESERVOIR DC US,20091023,0
DALECARLIA RESERVOIR DC US,20091024,0
DALECARLIA RESERVOIR DC US,20091025,0
DALECARLIA RESERVOIR DC US,20091026,0
DALECARLIA RESERVOIR DC US,20091027,213
DALECARLIA RESERVOIR DC US,20091028,305
DALECARLIA RESERVOIR DC US,20091029,0
DALECARLIA RESERVOIR DC US,20091030,0
DALECARLIA RESERVOIR DC US,20091031,0
DALECARLIA RESERVOIR DC US,20091101,127
DALECARLIA RESERVOIR DC US,20091102,64
DALECARLIA RESERVOIR DC US,20091103,0
DALECARLIA RESERVOIR DC US,20091104,0
DALECARLIA RESERVOIR DC US,20091105,0
DALECARLIA RESERVOIR DC US,20091106,0
DALECARLIA RESERVOIR DC US,20091107,0
DALECARLIA RESERVOIR DC US,20091108,0
DALECARLIA RESERVOIR DC US,20091109,0
DALECARLIA RESERVOIR DC US,20091110,0
DALECARLIA RESERVOIR DC US,20091111,48
DALECARLIA RESERVOIR DC US,20091112,305
DALECARLIA RESERVOIR DC US,20091113,46
DALECARLIA RESERVOIR DC US,20091114,71
DALECARLIA RESERVOIR DC US,20091115,0
DALECARLIA RESERVOIR DC US,20091116,0
DALECARLIA RESERVOIR DC US,20091117,0
DALECARLIA RESERVOIR DC US,20091118,0
DALECARLIA RESERVOIR DC US,20091119,0
DALECARLIA RESERVOIR DC US,20091120,150
DALECARLIA RESERVOIR DC US,20091121,0
DALECARLIA RESERVOIR DC US,20091122,0
DALECARLIA RESERVOIR DC US,20091123,0
DALECARLIA RESERVOIR DC US,20091124,211
DALECARLIA RESERVOIR DC US,20091125,41
DALECARLIA RESERVOIR DC US,20091126,20
DALECARLIA RESERVOIR DC US,20091127,69
DALECARLIA RESERVOIR DC US,20091128,0
DALECARLIA RESERVOIR DC US,20091129,0
DALECARLIA RESERVOIR DC US,20091130,0
DALECARLIA RESERVOIR DC US,20091201,64
DALECARLIA RESERVOIR DC US,20091202,0
DALECARLIA RESERVOIR DC US,20091203,191
DALECARLIA RESERVOIR DC US,20091204,0
DALECARLIA RESERVOIR DC US,20091205,13
DALECARLIA RESERVOIR DC US,20091206,25
DALECARLIA RESERVOIR DC US,20091207,0
DALECARLIA RESERVOIR DC US,20091208,0
DALECARLIA RESERVOIR DC US,20091209,409
DALECARLIA RESERVOIR DC US,20091210,5
DALECARLIA RESERVOIR DC US,20091211,0
DALECARLIA RESERVOIR DC US,20091212,0
DALECARLIA RESERVOIR DC US,20091213,25
DALECARLIA RESERVOIR DC US,20091214,152
DALECARLIA RESERVOIR DC US,20091215,3
DALECARLIA RESERVOIR DC US,20091216,0
DALECARLIA RESERVOIR DC US,20091217,0
DALECARLIA RESERVOIR DC US,20091218,0
DALECARLIA RESERVOIR DC US,20091219,69
DALECARLIA RESERVOIR DC US,20091220,229
DALECARLIA RESERVOIR DC US,20091221,0
DALECARLIA RESERVOIR DC US,20091222,0
DALECARLIA RESERVOIR DC US,20091223,0
DALECARLIA RESERVOIR DC US,20091224,0
DALECARLIA RESERVOIR DC US,20091225,0
DALECARLIA RESERVOIR DC US,20091226,366
DALECARLIA RESERVOIR DC US,20091227,58
DALECARLIA RESERVOIR DC US,20091228,0
DALECARLIA RESERVOIR DC US,20091229,0
DALECARLIA RESERVOIR DC US,20091230,0
DALECARLIA RESERVOIR DC US,20091231,58
DALECARLIA RESERVOIR DC US,20100101,0
DALECARLIA RESERVOIR DC US,20100102,0
DALECARLIA RESERVOIR DC US,20100103,0
DALECARLIA RESERVOIR DC US,20100104,0
DALECARLIA RESERVOIR DC US,20100105,0
DALECARLIA RESERVOIR DC US,20100106,0
DALECARLIA RESERVOIR DC US,20100107,0
DALECARLIA RESERVOIR DC US,20100108,0
DALECARLIA RESERVOIR DC US,20100109,0
DALECARLIA RESERVOIR DC US,20100110,0
DALECARLIA RESERVOIR DC US,20100111,0
DALECARLIA RESERVOIR DC US,20100112,0
DALECARLIA RESERVOIR DC US,20100113,0
DALECARLIA RESERVOIR DC US,20100114,0
DALECARLIA RESERVOIR DC US,20100115,0
DALECARLIA RESERVOIR DC US,20100116,0
DALECARLIA RESERVOIR DC US,20100117,13
DALECARLIA RESERVOIR DC US,20100118,163
DALECARLIA RESERVOIR DC US,20100119,0
DALECARLIA RESERVOIR DC US,20100120,3
DALECARLIA RESERVOIR DC US,20100121,0
DALECARLIA RESERVOIR DC US,20100122,53
DALECARLIA RESERVOIR DC US,20100123,0
DALECARLIA RESERVOIR DC US,20100124,0
DALECARLIA RESERVOIR DC US,20100125,140
DALECARLIA RESERVOIR DC US,20100126,25
DALECARLIA RESERVOIR DC US,20100127,3
DALECARLIA RESERVOIR DC US,20100128,0
DALECARLIA RESERVOIR DC US,20100129,0
DALECARLIA RESERVOIR DC US,20100130,0
DALECARLIA RESERVOIR DC US,20100131,71
DALECARLIA RESERVOIR DC US,20100201,0
DALECARLIA RESERVOIR DC US,20100202,0
DALECARLIA RESERVOIR DC US,20100203,102
DALECARLIA RESERVOIR DC US,20100204,0
DALECARLIA RESERVOIR DC US,20100205,0
DALECARLIA RESERVOIR DC US,20100206,521
DALECARLIA RESERVOIR DC US,20100207,254
DALECARLIA RESERVOIR DC US,20100208,0
DALECARLIA RESERVOIR DC US,20100209,0
DALECARLIA RESERVOIR DC US,20100210,213
DALECARLIA RESERVOIR DC US,20100211,99
DALECARLIA RESERVOIR DC US,20100212,0
DALECARLIA RESERVOIR DC US,20100213,0
DALECARLIA RESERVOIR DC US,20100214,0
DALECARLIA RESERVOIR DC US,20100215,0
DALECARLIA RESERVOIR DC US,20100216,0
DALECARLIA RESERVOIR DC US,20100217,0
DALECARLIA RESERVOIR DC US,20100218,0
DALECARLIA RESERVOIR DC US,20100219,0
DALECARLIA RESERVOIR DC US,20100220,0
DALECARLIA RESERVOIR DC US,20100221,0
DALECARLIA RESERVOIR DC US,20100222,0
DALECARLIA RESERVOIR DC US,20100223,53
DALECARLIA RESERVOIR DC US,20100224,0
DALECARLIA RESERVOIR DC US,20100225,8
DALECARLIA RESERVOIR DC US,20100226,0
DALECARLIA RESERVOIR DC US,20100227,0
DALECARLIA RESERVOIR DC US,20100228,0
DALECARLIA RESERVOIR DC US,20100301,0
DALECARLIA RESERVOIR DC US,20100302,0
DALECARLIA RESERVOIR DC US,20100303,28
DALECARLIA RESERVOIR DC US,20100304,0
DALECARLIA RESERVOIR DC US,20100305,0
DALECARLIA RESERVOIR DC US,20100306,0
DALECARLIA RESERVOIR DC US,20100307,0
DALECARLIA RESERVOIR DC US,20100308,0
DALECARLIA RESERVOIR DC US,20100309,0
DALECARLIA RESERVOIR DC US,20100310,0
DALECARLIA RESERVOIR DC US,20100311,0
DALECARLIA RESERVOIR DC US,20100312,127
DALECARLIA RESERVOIR DC US,20100313,196
DALECARLIA RESERVOIR DC US,20100314,231
DALECARLIA RESERVOIR DC US,20100315,30
DALECARLIA RESERVOIR DC US,20100316,10
DALECARLIA RESERVOIR DC US,20100317,0
DALECARLIA RESERVOIR DC US,20100318,0
DALECARLIA RESERVOIR DC US,20100319,0
DALECARLIA RESERVOIR DC US,20100320,0
DALECARLIA RESERVOIR DC US,20100321,0
DALECARLIA RESERVOIR DC US,20100322,8
DALECARLIA RESERVOIR DC US,20100323,109
DALECARLIA RESERVOIR DC US,20100324,5
DALECARLIA RESERVOIR DC US,20100325,0
DALECARLIA RESERVOIR DC US,20100326,69
DALECARLIA RESERVOIR DC US,20100327,13
DALECARLIA RESERVOIR DC US,20100328,0
DALECARLIA RESERVOIR DC US,20100329,218
DALECARLIA RESERVOIR DC US,20100330,0
DALECARLIA RESERVOIR DC US,20100331,13
DALECARLIA RESERVOIR DC US,20100401,0
DALECARLIA RESERVOIR DC US,20100402,0
DALECARLIA RESERVOIR DC US,20100403,0
DALECARLIA RESERVOIR DC US,20100404,0
DALECARLIA RESERVOIR DC US,20100405,0
DALECARLIA RESERVOIR DC US,20100406,0
DALECARLIA RESERVOIR DC US,20100407,0
DALECARLIA RESERVOIR DC US,20100408,0
DALECARLIA RESERVOIR DC US,20100409,183
DALECARLIA RESERVOIR DC US,20100410,0
DALECARLIA RESERVOIR DC US,20100411,0
DALECARLIA RESERVOIR DC US,20100412,0
DALECARLIA RESERVOIR DC US,20100413,0
DALECARLIA RESERVOIR DC US,20100414,43
DALECARLIA RESERVOIR DC US,20100415,0
DALECARLIA RESERVOIR DC US,20100416,0
DALECARLIA RESERVOIR DC US,20100417,8
DALECARLIA RESERVOIR DC US,20100418,0
DALECARLIA RESERVOIR DC US,20100419,0
DALECARLIA RESERVOIR DC US,20100420,0
DALECARLIA RESERVOIR DC US,20100421,0
DALECARLIA RESERVOIR DC US,20100422,64
DALECARLIA RESERVOIR DC US,20100423,0
DALECARLIA RESERVOIR DC US,20100424,0
DALECARLIA RESERVOIR DC US,20100425,28
DALECARLIA RESERVOIR DC US,20100426,8
DALECARLIA RESERVOIR DC US,20100427,33
DALECARLIA RESERVOIR DC US,20100428,0
DALECARLIA RESERVOIR DC US,20100429,0
DALECARLIA RESERVOIR DC US,20100430,0
DALECARLIA RESERVOIR DC US,20100501,0
DALECARLIA RESERVOIR DC US,20100502,0
DALECARLIA RESERVOIR DC US,20100503,127
DALECARLIA RESERVOIR DC US,20100504,3
DALECARLIA RESERVOIR DC US,20100505,0
DALECARLIA RESERVOIR DC US,20100506,0
DALECARLIA RESERVOIR DC US,20100507,0
DALECARLIA RESERVOIR DC US,20100508,0
DALECARLIA RESERVOIR DC US,20100509,0
DALECARLIA RESERVOIR DC US,20100510,0
DALECARLIA RESERVOIR DC US,20100511,0
DALECARLIA RESERVOIR DC US,20100512,25
DALECARLIA RESERVOIR DC US,20100513,33
DALECARLIA RESERVOIR DC US,20100514,0
DALECARLIA RESERVOIR DC US,20100515,56
DALECARLIA RESERVOIR DC US,20100516,0
DALECARLIA RESERVOIR DC US,20100517,10
DALECARLIA RESERVOIR DC US,20100518,109
DALECARLIA RESERVOIR DC US,20100519,8
DALECARLIA RESERVOIR DC US,20100520,0
DALECARLIA RESERVOIR DC US,20100521,0
DALECARLIA RESERVOIR DC US,20100522,0
DALECARLIA RESERVOIR DC US,20100523,404
DALECARLIA RESERVOIR DC US,20100524,0
DALECARLIA RESERVOIR DC US,20100525,0
DALECARLIA RESERVOIR DC US,20100526,0
DALECARLIA RESERVOIR DC US,20100527,0
DALECARLIA RESERVOIR DC US,20100528,13
DALECARLIA RESERVOIR DC US,20100529,64
DALECARLIA RESERVOIR DC US,20100530,0
DALECARLIA RESERVOIR DC US,20100531,0
DALECARLIA RESERVOIR DC US,20100601,0
DALECARLIA RESERVOIR DC US,20100602,0
DALECARLIA RESERVOIR DC US,20100603,0
DALECARLIA RESERVOIR DC US,20100604,28
DALECARLIA RESERVOIR DC US,20100605,0
DALECARLIA RESERVOIR DC US,20100606,0
DALECARLIA RESERVOIR DC US,20100607,25
DALECARLIA RESERVOIR DC US,20100608,0
DALECARLIA RESERVOIR DC US,20100609,0
DALECARLIA RESERVOIR DC US,20100610,0
DALECARLIA RESERVOIR DC US,20100611,0
DALECARLIA RESERVOIR DC US,20100612,0
DALECARLIA RESERVOIR DC US,20100613,0
DALECARLIA RESERVOIR DC US,20100614,25
DALECARLIA RESERVOIR DC US,20100615,119
DALECARLIA RESERVOIR DC US,20100616,0
DALECARLIA RESERVOIR DC US,20100617,8
DALECARLIA RESERVOIR DC US,20100618,0
DALECARLIA RESERVOIR DC US,20100619,0
DALECARLIA RESERVOIR DC US,20100620,0
DALECARLIA RESERVOIR DC US,20100621,0
DALECARLIA RESERVOIR DC US,20100622,0
DALECARLIA RESERVOIR DC US,20100623,0
DALECARLIA RESERVOIR DC US,20100624,0
DALECARLIA RESERVOIR DC US,20100625,0
DALECARLIA RESERVOIR DC US,20100626,0
DALECARLIA RESERVOIR DC US,20100627,0
DALECARLIA RESERVOIR DC US,20100628,0
DALECARLIA RESERVOIR DC US,20100629,203
DALECARLIA RESERVOIR DC US,20100630,0
DALECARLIA RESERVOIR DC US,20100701,0
DALECARLIA RESERVOIR DC US,20100702,0
DALECARLIA RESERVOIR DC US,20100703,0
DALECARLIA RESERVOIR DC US,20100704,0
DALECARLIA RESERVOIR DC US,20100705,0
DALECARLIA RESERVOIR DC US,20100706,0
DALECARLIA RESERVOIR DC US,20100707,0
DALECARLIA RESERVOIR DC US,20100708,0
DALECARLIA RESERVOIR DC US,20100709,0
DALECARLIA RESERVOIR DC US,20100710,183
DALECARLIA RESERVOIR DC US,20100711,13
DALECARLIA RESERVOIR DC US,20100712,0
DALECARLIA RESERVOIR DC US,20100713,229
DALECARLIA RESERVOIR DC US,20100714,434
DALECARLIA RESERVOIR DC US,20100715,25
DALECARLIA RESERVOIR DC US,20100716,0
DALECARLIA RESERVOIR DC US,20100717,203
DALECARLIA RESERVOIR DC US,20100718,0
DALECARLIA RESERVOIR DC US,20100719,64
DALECARLIA RESERVOIR DC US,20100720,71
DALECARLIA RESERVOIR DC US,20100721,0
DALECARLIA RESERVOIR DC US,20100722,0
DALECARLIA RESERVOIR DC US,20100723,0
DALECARLIA RESERVOIR DC US,20100724,0
DALECARLIA RESERVOIR DC US,20100725,0
DALECARLIA RESERVOIR DC US,20100726,165
DALECARLIA RESERVOIR DC US,20100727,0
DALECARLIA RESERVOIR DC US,20100728,0
DALECARLIA RESERVOIR DC US,20100729,0
DALECARLIA RESERVOIR DC US,20100730,239
DALECARLIA RESERVOIR DC US,20100731,0
DALECARLIA RESERVOIR DC US,20100801,0
DALECARLIA RESERVOIR DC US,20100802,23
DALECARLIA RESERVOIR DC US,20100803,0
DALECARLIA RESERVOIR DC US,20100804,107
DALECARLIA RESERVOIR DC US,20100805,0
DALECARLIA RESERVOIR DC US,20100806,279
DALECARLIA RESERVOIR DC US,20100807,0
DALECARLIA RESERVOIR DC US,20100808,0
