STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,Measurement Flag,Quality Flag,Source Flag,Time of Observation
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070113,5, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070114,38, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070115,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070116,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070117,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070118,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070119,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070120,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070121,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070122,3, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070123,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070124,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070125,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070126,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070127,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070128,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070129,18, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070130,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070131,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070201,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070202,15, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070203,13, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070204,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070205,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070206,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070207,5, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070208,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070209,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070210,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070211,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070212,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070213,18, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070214,318, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070215,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070216,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070217,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070218,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070219,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070220,81, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070221,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070222,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070223,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070224,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070225,20, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070226,178, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070227,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070228,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070301,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070302,206, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070303,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070304,3, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070305,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070306,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070307,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070308,8, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070309,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070310,10, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070311,43, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070312,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070313,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070314,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070315,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070316,254, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070317,287, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070318,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070319,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070320,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070321,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070322,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070323,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070324,13, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070325,8, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070326,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070327,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070328,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070329,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070330,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070331,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070401,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070402,8, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070403,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070404,71, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070405,71, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070406,5, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070407,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070408,76, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070409,5, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070410,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070411,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070412,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070413,213, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070414,25, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070415,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070416,330, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070417,310, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070418,102, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070419,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070420,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070421,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070422,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070423,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070424,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070425,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070426,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070427,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070428,94, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070429,30, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070430,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070501,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070502,3, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070503,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070504,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070505,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070506,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070507,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070508,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070509,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070510,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070511,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070512,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070513,119, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070514,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070515,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070516,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070517,30, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070518,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070519,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070520,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070521,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070522,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070523,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070524,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070525,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070526,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070527,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070528,36, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070529,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070530,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070531,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070601,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070602,5, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070603,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070604,254, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070605,13, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070606,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070607,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070608,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070609,48, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070610,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070611,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070612,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070613,5, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070614,432, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070615,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070616,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070617,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070618,3, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070619,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070620,81, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070621,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070622,23, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070623,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070624,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070625,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070626,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070627,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070628,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070629,79, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070630,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070701,3, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070702,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070703,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070704,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070705,25, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070706,28, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070707,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070708,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070709,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070710,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070711,160, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070712,203, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070713,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070714,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070715,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070716,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070717,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070718,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070719,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070720,127, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070721,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070722,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070723,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070724,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070725,3, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070726,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070727,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070728,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070729,79, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070730,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070731,48, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070801,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070802,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070803,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070804,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070805,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070806,76, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070807,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070808,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070809,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070810,30, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070811,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070812,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070813,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070814,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070815,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070816,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070817,28, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070818,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070819,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070820,470, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070821,236, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070822,8, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070823,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070824,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070825,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070826,36, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070827,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070828,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070829,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070830,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070831,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070901,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070902,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070903,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070904,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070905,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070906,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070907,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070908,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070909,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070910,0, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070911,61, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070912,13, , ,0,1700
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070913,0, , ,0,1700
